date_key,day_of_week,month,year,quarter,is_holiday
2027-08-26,Thursday,August,2027,2027Q3,0
2027-08-27,Friday,August,2027,2027Q3,0
2027-08-28,Saturday,August,2027,2027Q3,1
2027-08-29,Sunday,August,2027,2027Q3,1
2027-08-30,Monday,August,2027,2027Q3,0
2027-08-31,Tuesday,August,2027,2027Q3,0
2027-09-01,Wednesday,September,2027,2027Q3,0
2027-09-02,Thursday,September,2027,2027Q3,0
2027-09-03,Friday,September,2027,2027Q3,0
2027-09-04,Saturday,September,2027,2027Q3,1
2027-09-05,Sunday,September,2027,2027Q3,1
2027-09-06,Monday,September,2027,2027Q3,0
2027-09-07,Tuesday,September,2027,2027Q3,0
2027-09-08,Wednesday,September,2027,2027Q3,0
2027-09-09,Thursday,September,2027,2027Q3,0
2027-09-10,Friday,September,2027,2027Q3,0
2027-09-11,Saturday,September,2027,2027Q3,1
2027-09-12,Sunday,September,2027,2027Q3,1
2027-09-13,Monday,September,2027,2027Q3,0
2027-09-14,Tuesday,September,2027,2027Q3,0
2027-09-15,Wednesday,September,2027,2027Q3,0
2027-09-16,Thursday,September,2027,2027Q3,0
2027-09-17,Friday,September,2027,2027Q3,0
2027-09-18,Saturday,September,2027,2027Q3,1
2027-09-19,Sunday,September,2027,2027Q3,1
2027-09-20,Monday,September,2027,2027Q3,0
2027-09-21,Tuesday,September,2027,2027Q3,0
2027-09-22,Wednesday,September,2027,2027Q3,0
2027-09-23,Thursday,September,2027,2027Q3,0
2027-09-24,Friday,September,2027,2027Q3,0
2027-09-25,Saturday,September,2027,2027Q3,1
2027-09-26,Sunday,September,2027,2027Q3,1
2027-09-27,Monday,September,2027,2027Q3,0
2027-09-28,Tuesday,September,2027,2027Q3,0
2027-09-29,Wednesday,September,2027,2027Q3,0
2027-09-30,Thursday,September,2027,2027Q3,0
2027-10-01,Friday,October,2027,2027Q4,0
2027-10-02,Saturday,October,2027,2027Q4,1
2027-10-03,Sunday,October,2027,2027Q4,1
2027-10-04,Monday,October,2027,2027Q4,0
2027-10-05,Tuesday,October,2027,2027Q4,0
2027-10-06,Wednesday,October,2027,2027Q4,0
2027-10-07,Thursday,October,2027,2027Q4,0
2027-10-08,Friday,October,2027,2027Q4,0
2027-10-09,Saturday,October,2027,2027Q4,1
2027-10-10,Sunday,October,2027,2027Q4,1
2027-10-11,Monday,October,2027,2027Q4,0
2027-10-12,Tuesday,October,2027,2027Q4,0
2027-10-13,Wednesday,October,2027,2027Q4,0
2027-10-14,Thursday,October,2027,2027Q4,0
2027-10-15,Friday,October,2027,2027Q4,0
2027-10-16,Saturday,October,2027,2027Q4,1
2027-10-17,Sunday,October,2027,2027Q4,1
2027-10-18,Monday,October,2027,2027Q4,0
2027-10-19,Tuesday,October,2027,2027Q4,0
2027-10-20,Wednesday,October,2027,2027Q4,0
2027-10-21,Thursday,October,2027,2027Q4,0
2027-10-22,Friday,October,2027,2027Q4,0
2027-10-23,Saturday,October,2027,2027Q4,1
2027-10-24,Sunday,October,2027,2027Q4,1
2027-10-25,Monday,October,2027,2027Q4,0
2027-10-26,Tuesday,October,2027,2027Q4,0
2027-10-27,Wednesday,October,2027,2027Q4,0
2027-10-28,Thursday,October,2027,2027Q4,0
2027-10-29,Friday,October,2027,2027Q4,0
2027-10-30,Saturday,October,2027,2027Q4,1
2027-10-31,Sunday,October,2027,2027Q4,1
2027-11-01,Monday,November,2027,2027Q4,0
2027-11-02,Tuesday,November,2027,2027Q4,0
2027-11-03,Wednesday,November,2027,2027Q4,0
2027-11-04,Thursday,November,2027,2027Q4,0
2027-11-05,Friday,November,2027,2027Q4,0
2027-11-06,Saturday,November,2027,2027Q4,1
2027-11-07,Sunday,November,2027,2027Q4,1
2027-11-08,Monday,November,2027,2027Q4,0
2027-11-09,Tuesday,November,2027,2027Q4,0
2027-11-10,Wednesday,November,2027,2027Q4,0
2027-11-11,Thursday,November,2027,2027Q4,0
2027-11-12,Friday,November,2027,2027Q4,0
2027-11-13,Saturday,November,2027,2027Q4,1
2027-11-14,Sunday,November,2027,2027Q4,1
2027-11-15,Monday,November,2027,2027Q4,0
2027-11-16,Tuesday,November,2027,2027Q4,0
2027-11-17,Wednesday,November,2027,2027Q4,0
2027-11-18,Thursday,November,2027,2027Q4,0
2027-11-19,Friday,November,2027,2027Q4,0
2027-11-20,Saturday,November,2027,2027Q4,1
2027-11-21,Sunday,November,2027,2027Q4,1
2027-11-22,Monday,November,2027,2027Q4,0
2027-11-23,Tuesday,November,2027,2027Q4,0
2027-11-24,Wednesday,November,2027,2027Q4,0
2027-11-25,Thursday,November,2027,2027Q4,0
2027-11-26,Friday,November,2027,2027Q4,0
2027-11-27,Saturday,November,2027,2027Q4,1
2027-11-28,Sunday,November,2027,2027Q4,1
2027-11-29,Monday,November,2027,2027Q4,0
2027-11-30,Tuesday,November,2027,2027Q4,0
2027-12-01,Wednesday,December,2027,2027Q4,0
2027-12-02,Thursday,December,2027,2027Q4,0
2027-12-03,Friday,December,2027,2027Q4,0
2027-12-04,Saturday,December,2027,2027Q4,1
2027-12-05,Sunday,December,2027,2027Q4,1
2027-12-06,Monday,December,2027,2027Q4,0
2027-12-07,Tuesday,December,2027,2027Q4,0
2027-12-08,Wednesday,December,2027,2027Q4,0
2027-12-09,Thursday,December,2027,2027Q4,0
2027-12-10,Friday,December,2027,2027Q4,0
2027-12-11,Saturday,December,2027,2027Q4,1
2027-12-12,Sunday,December,2027,2027Q4,1
2027-12-13,Monday,December,2027,2027Q4,0
2027-12-14,Tuesday,December,2027,2027Q4,0
2027-12-15,Wednesday,December,2027,2027Q4,0
2027-12-16,Thursday,December,2027,2027Q4,0
2027-12-17,Friday,December,2027,2027Q4,0
2027-12-18,Saturday,December,2027,2027Q4,1
2027-12-19,Sunday,December,2027,2027Q4,1
2027-12-20,Monday,December,2027,2027Q4,0
2027-12-21,Tuesday,December,2027,2027Q4,0
2027-12-22,Wednesday,December,2027,2027Q4,0
2027-12-23,Thursday,December,2027,2027Q4,0
2027-12-24,Friday,December,2027,2027Q4,0
2027-12-25,Saturday,December,2027,2027Q4,1
2027-12-26,Sunday,December,2027,2027Q4,1
2027-12-27,Monday,December,2027,2027Q4,0
2027-12-28,Tuesday,December,2027,2027Q4,0
2027-12-29,Wednesday,December,2027,2027Q4,0
2027-12-30,Thursday,December,2027,2027Q4,0
2027-12-31,Friday,December,2027,2027Q4,0
2028-01-01,Saturday,January,2028,2028Q1,1
2028-01-02,Sunday,January,2028,2028Q1,1
2028-01-03,Monday,January,2028,2028Q1,0
2028-01-04,Tuesday,January,2028,2028Q1,0
2028-01-05,Wednesday,January,2028,2028Q1,0
2028-01-06,Thursday,January,2028,2028Q1,0
2028-01-07,Friday,January,2028,2028Q1,0
2028-01-08,Saturday,January,2028,2028Q1,1
2028-01-09,Sunday,January,2028,2028Q1,1
2028-01-10,Monday,January,2028,2028Q1,0
2028-01-11,Tuesday,January,2028,2028Q1,0
2028-01-12,Wednesday,January,2028,2028Q1,0
2028-01-13,Thursday,January,2028,2028Q1,0
2028-01-14,Friday,January,2028,2028Q1,0
2028-01-15,Saturday,January,2028,2028Q1,1
2028-01-16,Sunday,January,2028,2028Q1,1
2028-01-17,Monday,January,2028,2028Q1,0
2028-01-18,Tuesday,January,2028,2028Q1,0
2028-01-19,Wednesday,January,2028,2028Q1,0
2028-01-20,Thursday,January,2028,2028Q1,0
2028-01-21,Friday,January,2028,2028Q1,0
2028-01-22,Saturday,January,2028,2028Q1,1
2028-01-23,Sunday,January,2028,2028Q1,1
2028-01-24,Monday,January,2028,2028Q1,0
2028-01-25,Tuesday,January,2028,2028Q1,0
2028-01-26,Wednesday,January,2028,2028Q1,0
2028-01-27,Thursday,January,2028,2028Q1,0
2028-01-28,Friday,January,2028,2028Q1,0
2028-01-29,Saturday,January,2028,2028Q1,1
2028-01-30,Sunday,January,2028,2028Q1,1
2028-01-31,Monday,January,2028,2028Q1,0
2028-02-01,Tuesday,February,2028,2028Q1,0
2028-02-02,Wednesday,February,2028,2028Q1,0
2028-02-03,Thursday,February,2028,2028Q1,0
2028-02-04,Friday,February,2028,2028Q1,0
2028-02-05,Saturday,February,2028,2028Q1,1
2028-02-06,Sunday,February,2028,2028Q1,1
2028-02-07,Monday,February,2028,2028Q1,0
2028-02-08,Tuesday,February,2028,2028Q1,0
2028-02-09,Wednesday,February,2028,2028Q1,0
2028-02-10,Thursday,February,2028,2028Q1,0
2028-02-11,Friday,February,2028,2028Q1,0
2028-02-12,Saturday,February,2028,2028Q1,1
2028-02-13,Sunday,February,2028,2028Q1,1
2028-02-14,Monday,February,2028,2028Q1,0
2028-02-15,Tuesday,February,2028,2028Q1,0
2028-02-16,Wednesday,February,2028,2028Q1,0
2028-02-17,Thursday,February,2028,2028Q1,0
2028-02-18,Friday,February,2028,2028Q1,0
2028-02-19,Saturday,February,2028,2028Q1,1
2028-02-20,Sunday,February,2028,2028Q1,1
2028-02-21,Monday,February,2028,2028Q1,0
2028-02-22,Tuesday,February,2028,2028Q1,0
2028-02-23,Wednesday,February,2028,2028Q1,0
2028-02-24,Thursday,February,2028,2028Q1,0
2028-02-25,Friday,February,2028,2028Q1,0
2028-02-26,Saturday,February,2028,2028Q1,1
2028-02-27,Sunday,February,2028,2028Q1,1
2028-02-28,Monday,February,2028,2028Q1,0
2028-02-29,Tuesday,February,2028,2028Q1,0
2028-03-01,Wednesday,March,2028,2028Q1,0
2028-03-02,Thursday,March,2028,2028Q1,0
2028-03-03,Friday,March,2028,2028Q1,0
2028-03-04,Saturday,March,2028,2028Q1,1
2028-03-05,Sunday,March,2028,2028Q1,1
2028-03-06,Monday,March,2028,2028Q1,0
2028-03-07,Tuesday,March,2028,2028Q1,0
2028-03-08,Wednesday,March,2028,2028Q1,0
2028-03-09,Thursday,March,2028,2028Q1,0
2028-03-10,Friday,March,2028,2028Q1,0
2028-03-11,Saturday,March,2028,2028Q1,1
2028-03-12,Sunday,March,2028,2028Q1,1
2028-03-13,Monday,March,2028,2028Q1,0
2028-03-14,Tuesday,March,2028,2028Q1,0
2028-03-15,Wednesday,March,2028,2028Q1,0
2028-03-16,Thursday,March,2028,2028Q1,0
2028-03-17,Friday,March,2028,2028Q1,0
2028-03-18,Saturday,March,2028,2028Q1,1
2028-03-19,Sunday,March,2028,2028Q1,1
2028-03-20,Monday,March,2028,2028Q1,0
2028-03-21,Tuesday,March,2028,2028Q1,0
2028-03-22,Wednesday,March,2028,2028Q1,0
2028-03-23,Thursday,March,2028,2028Q1,0
2028-03-24,Friday,March,2028,2028Q1,0
2028-03-25,Saturday,March,2028,2028Q1,1
2028-03-26,Sunday,March,2028,2028Q1,1
2028-03-27,Monday,March,2028,2028Q1,0
2028-03-28,Tuesday,March,2028,2028Q1,0
2028-03-29,Wednesday,March,2028,2028Q1,0
2028-03-30,Thursday,March,2028,2028Q1,0
2028-03-31,Friday,March,2028,2028Q1,0
2028-04-01,Saturday,April,2028,2028Q2,1
2028-04-02,Sunday,April,2028,2028Q2,1
2028-04-03,Monday,April,2028,2028Q2,0
2028-04-04,Tuesday,April,2028,2028Q2,0
2028-04-05,Wednesday,April,2028,2028Q2,0
2028-04-06,Thursday,April,2028,2028Q2,0
2028-04-07,Friday,April,2028,2028Q2,0
2028-04-08,Saturday,April,2028,2028Q2,1
2028-04-09,Sunday,April,2028,2028Q2,1
2028-04-10,Monday,April,2028,2028Q2,0
2028-04-11,Tuesday,April,2028,2028Q2,0
2028-04-12,Wednesday,April,2028,2028Q2,0
2028-04-13,Thursday,April,2028,2028Q2,0
2028-04-14,Friday,April,2028,2028Q2,0
2028-04-15,Saturday,April,2028,2028Q2,1
2028-04-16,Sunday,April,2028,2028Q2,1
2028-04-17,Monday,April,2028,2028Q2,0
2028-04-18,Tuesday,April,2028,2028Q2,0
2028-04-19,Wednesday,April,2028,2028Q2,0
2028-04-20,Thursday,April,2028,2028Q2,0
2028-04-21,Friday,April,2028,2028Q2,0
2028-04-22,Saturday,April,2028,2028Q2,1
2028-04-23,Sunday,April,2028,2028Q2,1
2028-04-24,Monday,April,2028,2028Q2,0
2028-04-25,Tuesday,April,2028,2028Q2,0
2028-04-26,Wednesday,April,2028,2028Q2,0
2028-04-27,Thursday,April,2028,2028Q2,0
2028-04-28,Friday,April,2028,2028Q2,0
2028-04-29,Saturday,April,2028,2028Q2,1
2028-04-30,Sunday,April,2028,2028Q2,1
2028-05-01,Monday,May,2028,2028Q2,0
2028-05-02,Tuesday,May,2028,2028Q2,0
2028-05-03,Wednesday,May,2028,2028Q2,0
2028-05-04,Thursday,May,2028,2028Q2,0
2028-05-05,Friday,May,2028,2028Q2,0
2028-05-06,Saturday,May,2028,2028Q2,1
2028-05-07,Sunday,May,2028,2028Q2,1
2028-05-08,Monday,May,2028,2028Q2,0
2028-05-09,Tuesday,May,2028,2028Q2,0
2028-05-10,Wednesday,May,2028,2028Q2,0
2028-05-11,Thursday,May,2028,2028Q2,0
2028-05-12,Friday,May,2028,2028Q2,0
2028-05-13,Saturday,May,2028,2028Q2,1
2028-05-14,Sunday,May,2028,2028Q2,1
2028-05-15,Monday,May,2028,2028Q2,0
2028-05-16,Tuesday,May,2028,2028Q2,0
2028-05-17,Wednesday,May,2028,2028Q2,0
2028-05-18,Thursday,May,2028,2028Q2,0
2028-05-19,Friday,May,2028,2028Q2,0
2028-05-20,Saturday,May,2028,2028Q2,1
2028-05-21,Sunday,May,2028,2028Q2,1
2028-05-22,Monday,May,2028,2028Q2,0
2028-05-23,Tuesday,May,2028,2028Q2,0
2028-05-24,Wednesday,May,2028,2028Q2,0
2028-05-25,Thursday,May,2028,2028Q2,0
2028-05-26,Friday,May,2028,2028Q2,0
2028-05-27,Saturday,May,2028,2028Q2,1
2028-05-28,Sunday,May,2028,2028Q2,1
2028-05-29,Monday,May,2028,2028Q2,0
2028-05-30,Tuesday,May,2028,2028Q2,0
2028-05-31,Wednesday,May,2028,2028Q2,0
2028-06-01,Thursday,June,2028,2028Q2,0
2028-06-02,Friday,June,2028,2028Q2,0
2028-06-03,Saturday,June,2028,2028Q2,1
2028-06-04,Sunday,June,2028,2028Q2,1
2028-06-05,Monday,June,2028,2028Q2,0
2028-06-06,Tuesday,June,2028,2028Q2,0
2028-06-07,Wednesday,June,2028,2028Q2,0
2028-06-08,Thursday,June,2028,2028Q2,0
2028-06-09,Friday,June,2028,2028Q2,0
2028-06-10,Saturday,June,2028,2028Q2,1
2028-06-11,Sunday,June,2028,2028Q2,1
2028-06-12,Monday,June,2028,2028Q2,0
2028-06-13,Tuesday,June,2028,2028Q2,0
2028-06-14,Wednesday,June,2028,2028Q2,0
2028-06-15,Thursday,June,2028,2028Q2,0
2028-06-16,Friday,June,2028,2028Q2,0
2028-06-17,Saturday,June,2028,2028Q2,1
2028-06-18,Sunday,June,2028,2028Q2,1
2028-06-19,Monday,June,2028,2028Q2,0
2028-06-20,Tuesday,June,2028,2028Q2,0
2028-06-21,Wednesday,June,2028,2028Q2,0
2028-06-22,Thursday,June,2028,2028Q2,0
2028-06-23,Friday,June,2028,2028Q2,0
2028-06-24,Saturday,June,2028,2028Q2,1
2028-06-25,Sunday,June,2028,2028Q2,1
2028-06-26,Monday,June,2028,2028Q2,0
2028-06-27,Tuesday,June,2028,2028Q2,0
2028-06-28,Wednesday,June,2028,2028Q2,0
2028-06-29,Thursday,June,2028,2028Q2,0
2028-06-30,Friday,June,2028,2028Q2,0
2028-07-01,Saturday,July,2028,2028Q3,1
2028-07-02,Sunday,July,2028,2028Q3,1
2028-07-03,Monday,July,2028,2028Q3,0
2028-07-04,Tuesday,July,2028,2028Q3,0
2028-07-05,Wednesday,July,2028,2028Q3,0
2028-07-06,Thursday,July,2028,2028Q3,0
2028-07-07,Friday,July,2028,2028Q3,0
2028-07-08,Saturday,July,2028,2028Q3,1
2028-07-09,Sunday,July,2028,2028Q3,1
2028-07-10,Monday,July,2028,2028Q3,0
2028-07-11,Tuesday,July,2028,2028Q3,0
2028-07-12,Wednesday,July,2028,2028Q3,0
2028-07-13,Thursday,July,2028,2028Q3,0
2028-07-14,Friday,July,2028,2028Q3,0
2028-07-15,Saturday,July,2028,2028Q3,1
2028-07-16,Sunday,July,2028,2028Q3,1
2028-07-17,Monday,July,2028,2028Q3,0
2028-07-18,Tuesday,July,2028,2028Q3,0
2028-07-19,Wednesday,July,2028,2028Q3,0
2028-07-20,Thursday,July,2028,2028Q3,0
2028-07-21,Friday,July,2028,2028Q3,0
2028-07-22,Saturday,July,2028,2028Q3,1
2028-07-23,Sunday,July,2028,2028Q3,1
2028-07-24,Monday,July,2028,2028Q3,0
2028-07-25,Tuesday,July,2028,2028Q3,0
2028-07-26,Wednesday,July,2028,2028Q3,0
2028-07-27,Thursday,July,2028,2028Q3,0
2028-07-28,Friday,July,2028,2028Q3,0
2028-07-29,Saturday,July,2028,2028Q3,1
2028-07-30,Sunday,July,2028,2028Q3,1
2028-07-31,Monday,July,2028,2028Q3,0
2028-08-01,Tuesday,August,2028,2028Q3,0
2028-08-02,Wednesday,August,2028,2028Q3,0
2028-08-03,Thursday,August,2028,2028Q3,0
2028-08-04,Friday,August,2028,2028Q3,0
2028-08-05,Saturday,August,2028,2028Q3,1
2028-08-06,Sunday,August,2028,2028Q3,1
2028-08-07,Monday,August,2028,2028Q3,0
2028-08-08,Tuesday,August,2028,2028Q3,0
2028-08-09,Wednesday,August,2028,2028Q3,0
2028-08-10,Thursday,August,2028,2028Q3,0
2028-08-11,Friday,August,2028,2028Q3,0
2028-08-12,Saturday,August,2028,2028Q3,1
2028-08-13,Sunday,August,2028,2028Q3,1
2028-08-14,Monday,August,2028,2028Q3,0
2028-08-15,Tuesday,August,2028,2028Q3,0
2028-08-16,Wednesday,August,2028,2028Q3,0
2028-08-17,Thursday,August,2028,2028Q3,0
2028-08-18,Friday,August,2028,2028Q3,0
2028-08-19,Saturday,August,2028,2028Q3,1
2028-08-20,Sunday,August,2028,2028Q3,1
2028-08-21,Monday,August,2028,2028Q3,0
2028-08-22,Tuesday,August,2028,2028Q3,0
2028-08-23,Wednesday,August,2028,2028Q3,0
2028-08-24,Thursday,August,2028,2028Q3,0
2028-08-25,Friday,August,2028,2028Q3,0
2028-08-26,Saturday,August,2028,2028Q3,1
2028-08-27,Sunday,August,2028,2028Q3,1
2028-08-28,Monday,August,2028,2028Q3,0
2028-08-29,Tuesday,August,2028,2028Q3,0
2028-08-30,Wednesday,August,2028,2028Q3,0
2028-08-31,Thursday,August,2028,2028Q3,0
2028-09-01,Friday,September,2028,2028Q3,0
2028-09-02,Saturday,September,2028,2028Q3,1
2028-09-03,Sunday,September,2028,2028Q3,1
2028-09-04,Monday,September,2028,2028Q3,0
2028-09-05,Tuesday,September,2028,2028Q3,0
2028-09-06,Wednesday,September,2028,2028Q3,0
2028-09-07,Thursday,September,2028,2028Q3,0
2028-09-08,Friday,September,2028,2028Q3,0
2028-09-09,Saturday,September,2028,2028Q3,1
2028-09-10,Sunday,September,2028,2028Q3,1
2028-09-11,Monday,September,2028,2028Q3,0
2028-09-12,Tuesday,September,2028,2028Q3,0
2028-09-13,Wednesday,September,2028,2028Q3,0
2028-09-14,Thursday,September,2028,2028Q3,0
2028-09-15,Friday,September,2028,2028Q3,0
2028-09-16,Saturday,September,2028,2028Q3,1
2028-09-17,Sunday,September,2028,2028Q3,1
2028-09-18,Monday,September,2028,2028Q3,0
2028-09-19,Tuesday,September,2028,2028Q3,0
2028-09-20,Wednesday,September,2028,2028Q3,0
2028-09-21,Thursday,September,2028,2028Q3,0
2028-09-22,Friday,September,2028,2028Q3,0
2028-09-23,Saturday,September,2028,2028Q3,1
2028-09-24,Sunday,September,2028,2028Q3,1
2028-09-25,Monday,September,2028,2028Q3,0
2028-09-26,Tuesday,September,2028,2028Q3,0
2028-09-27,Wednesday,September,2028,2028Q3,0
2028-09-28,Thursday,September,2028,2028Q3,0
2028-09-29,Friday,September,2028,2028Q3,0
2028-09-30,Saturday,September,2028,2028Q3,1
2028-10-01,Sunday,October,2028,2028Q4,1
2028-10-02,Monday,October,2028,2028Q4,0
2028-10-03,Tuesday,October,2028,2028Q4,0
2028-10-04,Wednesday,October,2028,2028Q4,0
2028-10-05,Thursday,October,2028,2028Q4,0
2028-10-06,Friday,October,2028,2028Q4,0
2028-10-07,Saturday,October,2028,2028Q4,1
2028-10-08,Sunday,October,2028,2028Q4,1
2028-10-09,Monday,October,2028,2028Q4,0
2028-10-10,Tuesday,October,2028,2028Q4,0
2028-10-11,Wednesday,October,2028,2028Q4,0
2028-10-12,Thursday,October,2028,2028Q4,0
2028-10-13,Friday,October,2028,2028Q4,0
2028-10-14,Saturday,October,2028,2028Q4,1
2028-10-15,Sunday,October,2028,2028Q4,1
2028-10-16,Monday,October,2028,2028Q4,0
2028-10-17,Tuesday,October,2028,2028Q4,0
2028-10-18,Wednesday,October,2028,2028Q4,0
2028-10-19,Thursday,October,2028,2028Q4,0
2028-10-20,Friday,October,2028,2028Q4,0
2028-10-21,Saturday,October,2028,2028Q4,1
2028-10-22,Sunday,October,2028,2028Q4,1
2028-10-23,Monday,October,2028,2028Q4,0
2028-10-24,Tuesday,October,2028,2028Q4,0
2028-10-25,Wednesday,October,2028,2028Q4,0
2028-10-26,Thursday,October,2028,2028Q4,0
2028-10-27,Friday,October,2028,2028Q4,0
2028-10-28,Saturday,October,2028,2028Q4,1
2028-10-29,Sunday,October,2028,2028Q4,1
2028-10-30,Monday,October,2028,2028Q4,0
2028-10-31,Tuesday,October,2028,2028Q4,0
2028-11-01,Wednesday,November,2028,2028Q4,0
2028-11-02,Thursday,November,2028,2028Q4,0
2028-11-03,Friday,November,2028,2028Q4,0
2028-11-04,Saturday,November,2028,2028Q4,1
2028-11-05,Sunday,November,2028,2028Q4,1
2028-11-06,Monday,November,2028,2028Q4,0
2028-11-07,Tuesday,November,2028,2028Q4,0
2028-11-08,Wednesday,November,2028,2028Q4,0
2028-11-09,Thursday,November,2028,2028Q4,0
2028-11-10,Friday,November,2028,2028Q4,0
2028-11-11,Saturday,November,2028,2028Q4,1
2028-11-12,Sunday,November,2028,2028Q4,1
2028-11-13,Monday,November,2028,2028Q4,0
2028-11-14,Tuesday,November,2028,2028Q4,0
2028-11-15,Wednesday,November,2028,2028Q4,0
2028-11-16,Thursday,November,2028,2028Q4,0
2028-11-17,Friday,November,2028,2028Q4,0
2028-11-18,Saturday,November,2028,2028Q4,1
2028-11-19,Sunday,November,2028,2028Q4,1
2028-11-20,Monday,November,2028,2028Q4,0
2028-11-21,Tuesday,November,2028,2028Q4,0
2028-11-22,Wednesday,November,2028,2028Q4,0
2028-11-23,Thursday,November,2028,2028Q4,0
2028-11-24,Friday,November,2028,2028Q4,0
2028-11-25,Saturday,November,2028,2028Q4,1
2028-11-26,Sunday,November,2028,2028Q4,1
2028-11-27,Monday,November,2028,2028Q4,0
2028-11-28,Tuesday,November,2028,2028Q4,0
2028-11-29,Wednesday,November,2028,2028Q4,0
2028-11-30,Thursday,November,2028,2028Q4,0
2028-12-01,Friday,December,2028,2028Q4,0
2028-12-02,Saturday,December,2028,2028Q4,1
2028-12-03,Sunday,December,2028,2028Q4,1
2028-12-04,Monday,December,2028,2028Q4,0
2028-12-05,Tuesday,December,2028,2028Q4,0
2028-12-06,Wednesday,December,2028,2028Q4,0
2028-12-07,Thursday,December,2028,2028Q4,0
2028-12-08,Friday,December,2028,2028Q4,0
2028-12-09,Saturday,December,2028,2028Q4,1
2028-12-10,Sunday,December,2028,2028Q4,1
2028-12-11,Monday,December,2028,2028Q4,0
2028-12-12,Tuesday,December,2028,2028Q4,0
2028-12-13,Wednesday,December,2028,2028Q4,0
2028-12-14,Thursday,December,2028,2028Q4,0
2028-12-15,Friday,December,2028,2028Q4,0
2028-12-16,Saturday,December,2028,2028Q4,1
2028-12-17,Sunday,December,2028,2028Q4,1
2028-12-18,Monday,December,2028,2028Q4,0
2028-12-19,Tuesday,December,2028,2028Q4,0
2028-12-20,Wednesday,December,2028,2028Q4,0
2028-12-21,Thursday,December,2028,2028Q4,0
2028-12-22,Friday,December,2028,2028Q4,0
2028-12-23,Saturday,December,2028,2028Q4,1
2028-12-24,Sunday,December,2028,2028Q4,1
2028-12-25,Monday,December,2028,2028Q4,0
2028-12-26,Tuesday,December,2028,2028Q4,0
2028-12-27,Wednesday,December,2028,2028Q4,0
2028-12-28,Thursday,December,2028,2028Q4,0
2028-12-29,Friday,December,2028,2028Q4,0
2028-12-30,Saturday,December,2028,2028Q4,1
2028-12-31,Sunday,December,2028,2028Q4,1
2029-01-01,Monday,January,2029,2029Q1,0
2029-01-02,Tuesday,January,2029,2029Q1,0
2029-01-03,Wednesday,January,2029,2029Q1,0
2029-01-04,Thursday,January,2029,2029Q1,0
2029-01-05,Friday,January,2029,2029Q1,0
2029-01-06,Saturday,January,2029,2029Q1,1
2029-01-07,Sunday,January,2029,2029Q1,1
2029-01-08,Monday,January,2029,2029Q1,0
2029-01-09,Tuesday,January,2029,2029Q1,0
2029-01-10,Wednesday,January,2029,2029Q1,0
2029-01-11,Thursday,January,2029,2029Q1,0
2029-01-12,Friday,January,2029,2029Q1,0
2029-01-13,Saturday,January,2029,2029Q1,1
2029-01-14,Sunday,January,2029,2029Q1,1
2029-01-15,Monday,January,2029,2029Q1,0
2029-01-16,Tuesday,January,2029,2029Q1,0
2029-01-17,Wednesday,January,2029,2029Q1,0
2029-01-18,Thursday,January,2029,2029Q1,0
2029-01-19,Friday,January,2029,2029Q1,0
2029-01-20,Saturday,January,2029,2029Q1,1
2029-01-21,Sunday,January,2029,2029Q1,1
2029-01-22,Monday,January,2029,2029Q1,0
2029-01-23,Tuesday,January,2029,2029Q1,0
2029-01-24,Wednesday,January,2029,2029Q1,0
2029-01-25,Thursday,January,2029,2029Q1,0
2029-01-26,Friday,January,2029,2029Q1,0
2029-01-27,Saturday,January,2029,2029Q1,1
2029-01-28,Sunday,January,2029,2029Q1,1
2029-01-29,Monday,January,2029,2029Q1,0
2029-01-30,Tuesday,January,2029,2029Q1,0
2029-01-31,Wednesday,January,2029,2029Q1,0
2029-02-01,Thursday,February,2029,2029Q1,0
2029-02-02,Friday,February,2029,2029Q1,0
2029-02-03,Saturday,February,2029,2029Q1,1
2029-02-04,Sunday,February,2029,2029Q1,1
2029-02-05,Monday,February,2029,2029Q1,0
2029-02-06,Tuesday,February,2029,2029Q1,0
2029-02-07,Wednesday,February,2029,2029Q1,0
2029-02-08,Thursday,February,2029,2029Q1,0
2029-02-09,Friday,February,2029,2029Q1,0
2029-02-10,Saturday,February,2029,2029Q1,1
2029-02-11,Sunday,February,2029,2029Q1,1
2029-02-12,Monday,February,2029,2029Q1,0
2029-02-13,Tuesday,February,2029,2029Q1,0
2029-02-14,Wednesday,February,2029,2029Q1,0
2029-02-15,Thursday,February,2029,2029Q1,0
2029-02-16,Friday,February,2029,2029Q1,0
2029-02-17,Saturday,February,2029,2029Q1,1
2029-02-18,Sunday,February,2029,2029Q1,1
2029-02-19,Monday,February,2029,2029Q1,0
2029-02-20,Tuesday,February,2029,2029Q1,0
2029-02-21,Wednesday,February,2029,2029Q1,0
2029-02-22,Thursday,February,2029,2029Q1,0
2029-02-23,Friday,February,2029,2029Q1,0
2029-02-24,Saturday,February,2029,2029Q1,1
2029-02-25,Sunday,February,2029,2029Q1,1
2029-02-26,Monday,February,2029,2029Q1,0
2029-02-27,Tuesday,February,2029,2029Q1,0
2029-02-28,Wednesday,February,2029,2029Q1,0
2029-03-01,Thursday,March,2029,2029Q1,0
2029-03-02,Friday,March,2029,2029Q1,0
2029-03-03,Saturday,March,2029,2029Q1,1
2029-03-04,Sunday,March,2029,2029Q1,1
2029-03-05,Monday,March,2029,2029Q1,0
2029-03-06,Tuesday,March,2029,2029Q1,0
