invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id
101304,Skin Care,Lip Balm,2,15.74,10,217,2022-10-10,6
101305,Skin Care,Lip Balm,3,66.33,57,526,2022-03-23,7
101306,Oral Care,Mouthwash,1,13.18,23,268,2022-12-14,9
101307,Hair Care,Conditioner,3,10.57,46,953,2023-01-24,6
101308,Body Care and Hygiene,Hand Sanitizer,2,25.29,1,636,2020-03-09,1
101309,Skin Care,Moisturizer,4,99.65,10,992,2024-04-29,6
101310,Hair Care,Hair Oil,1,41.46,5,558,2024-01-10,9
101311,Skin Care,Lip Balm,3,13.31,24,816,2024-03-19,8
101312,Body Care and Hygiene,Hand Sanitizer,4,8.29,45,539,2024-06-22,9
101313,Body Care and Hygiene,Deodorant,3,5.47,38,916,2024-10-18,7
101314,Body Care and Hygiene,Deodorant,1,8.17,55,472,2024-11-01,1
101315,Body Care and Hygiene,Body Lotion,1,26.25,11,13,2022-07-14,4
101316,Skin Care,Moisturizer,2,35.91,37,586,2021-12-26,10
101317,Oral Care,Toothpaste,4,13.9,58,978,2021-10-16,6
101318,Hair Care,Conditioner,4,19.6,30,310,2024-09-12,4
101319,Skin Care,Moisturizer,4,46.82,60,21,2021-06-19,4
101320,Body Care and Hygiene,Hand Sanitizer,2,3.18,6,438,2023-10-05,7
101321,Hair Care,Hair Oil,1,47.96,3,412,2020-05-17,8
101322,Body Care and Hygiene,Deodorant,1,21.62,50,609,2022-02-06,9
101323,Body Care and Hygiene,Body Lotion,2,19.21,48,262,2021-06-25,6
101324,Hair Care,Shampoo,3,31.61,55,518,2022-01-24,4
101325,Body Care and Hygiene,Hand Sanitizer,4,4.12,33,986,2022-12-01,2
101326,Hair Care,Conditioner,4,19.94,51,558,2023-05-02,8
101327,Skin Care,Lip Balm,2,22.46,4,801,2021-10-25,2
101328,Oral Care,Toothpaste,3,19.36,11,692,2024-05-21,7
101329,Hair Care,Shampoo,1,39.53,43,418,2022-12-11,5
101330,Skin Care,Moisturizer,2,69.39,60,591,2022-09-13,10
101331,Skin Care,Lip Balm,1,84.51,21,493,2024-06-29,7
101332,Hair Care,Hair Oil,1,13.29,54,601,2021-06-13,7
101333,Body Care and Hygiene,Hand Sanitizer,4,7.93,2,824,2020-08-30,8
101334,Hair Care,Shampoo,4,39.37,24,358,2024-06-30,3
101335,Skin Care,Moisturizer,3,72.47,9,157,2022-02-18,3
101336,Body Care and Hygiene,Hand Sanitizer,3,12.65,20,131,2022-05-22,1
101337,Body Care and Hygiene,Body Lotion,2,6.93,26,952,2022-01-28,6
101338,Skin Care,Lip Balm,1,70.08,9,979,2020-01-28,6
101339,Skin Care,Moisturizer,4,26.33,8,621,2023-03-27,9
101340,Oral Care,Mouthwash,4,13.54,31,328,2023-02-09,7
101341,Body Care and Hygiene,Deodorant,3,17.34,58,504,2020-12-21,6
101342,Body Care and Hygiene,Hand Sanitizer,1,15.58,41,219,2022-02-08,6
101343,Skin Care,Face Wash,4,98.91,48,394,2023-11-02,1
101344,Skin Care,Lip Balm,4,84.45,27,586,2025-02-14,4
101345,Hair Care,Shampoo,3,29.04,42,453,2023-05-18,5
101346,Skin Care,Lip Balm,2,67.96,21,831,2024-11-14,9
101347,Body Care and Hygiene,Body Lotion,4,10.19,11,363,2021-06-03,3
101348,Skin Care,Face Wash,4,89.71,6,700,2021-04-07,10
101349,Oral Care,Toothpaste,3,7.19,1,750,2023-12-05,9
101350,Skin Care,Sunscreen,4,87.88,49,950,2022-08-12,6
101351,Hair Care,Conditioner,3,49.46,41,819,2024-11-26,5
101352,Hair Care,Shampoo,3,13.76,60,632,2023-04-29,2
101353,Hair Care,Conditioner,2,20.55,21,548,2022-07-27,1
101354,Hair Care,Shampoo,1,29.25,57,878,2022-08-02,9
101355,Skin Care,Face Wash,2,34.2,52,32,2022-08-17,4
101356,Hair Care,Conditioner,3,41.12,46,456,2024-09-16,2
101357,Oral Care,Mouthwash,3,5.76,38,258,2023-02-24,3
101358,Oral Care,Mouthwash,4,17.0,22,909,2020-02-05,10
101359,Oral Care,Mouthwash,4,10.37,1,160,2022-10-28,3
101360,Oral Care,Toothpaste,4,7.76,56,34,2023-06-05,8
101361,Skin Care,Lip Balm,3,70.04,39,265,2024-11-09,3
101362,Hair Care,Hair Oil,2,19.21,56,76,2023-11-17,7
101363,Body Care and Hygiene,Hand Sanitizer,1,27.52,7,137,2023-10-20,2
101364,Hair Care,Hair Oil,4,18.28,42,312,2024-01-25,4
101365,Skin Care,Moisturizer,4,83.67,18,780,2022-02-20,9
101366,Oral Care,Toothpaste,2,11.1,35,248,2022-10-07,10
101367,Hair Care,Conditioner,1,46.85,58,337,2022-07-21,5
101368,Oral Care,Toothpaste,3,13.62,28,870,2020-11-30,1
101369,Hair Care,Conditioner,1,49.46,22,637,2024-11-19,9
101370,Body Care and Hygiene,Deodorant,2,28.04,3,305,2020-06-23,7
101371,Body Care and Hygiene,Body Lotion,2,23.25,27,625,2020-06-30,7
101372,Skin Care,Face Wash,1,72.53,52,919,2020-07-26,3
101373,Skin Care,Face Wash,2,18.05,26,13,2025-02-06,5
101374,Skin Care,Sunscreen,3,85.22,60,479,2023-11-02,8
101375,Skin Care,Face Wash,1,52.24,28,409,2023-06-16,8
101376,Oral Care,Mouthwash,1,14.47,9,630,2020-11-03,5
101377,Skin Care,Face Wash,2,62.76,55,734,2021-12-03,6
101378,Skin Care,Face Wash,4,81.35,30,727,2022-09-08,9
101379,Skin Care,Sunscreen,1,45.2,7,919,2024-06-07,4
101380,Body Care and Hygiene,Deodorant,3,18.35,58,366,2025-02-09,7
101381,Hair Care,Conditioner,2,35.03,59,961,2024-09-30,8
101382,Skin Care,Lip Balm,1,18.63,31,601,2022-01-22,4
101383,Body Care and Hygiene,Body Lotion,2,7.5,28,470,2020-01-20,4
101384,Oral Care,Toothpaste,2,11.78,5,876,2023-10-07,3
101385,Skin Care,Lip Balm,3,93.68,38,899,2022-12-15,7
101386,Skin Care,Face Wash,3,39.64,11,418,2023-07-20,8
101387,Skin Care,Moisturizer,1,74.14,5,886,2023-06-02,6
101388,Body Care and Hygiene,Hand Sanitizer,1,6.24,56,347,2022-04-29,4
101389,Skin Care,Sunscreen,4,72.42,19,375,2023-02-01,3
101390,Skin Care,Sunscreen,4,67.57,1,127,2022-06-01,8
101391,Hair Care,Hair Oil,3,36.47,60,952,2023-11-15,1
101392,Skin Care,Sunscreen,3,40.17,41,455,2024-01-19,10
101393,Oral Care,Mouthwash,1,12.02,3,788,2020-10-26,2
101394,Oral Care,Toothpaste,4,10.29,41,369,2023-09-22,5
101395,Skin Care,Lip Balm,3,73.46,58,560,2021-09-06,9
101396,Body Care and Hygiene,Hand Sanitizer,2,12.08,22,953,2023-07-12,4
101397,Body Care and Hygiene,Hand Sanitizer,2,16.62,21,772,2023-03-21,4
101398,Hair Care,Conditioner,2,27.11,22,623,2020-06-11,3
101399,Oral Care,Mouthwash,1,17.39,7,692,2022-02-27,9
101400,Body Care and Hygiene,Body Lotion,2,29.78,23,157,2021-01-12,3
101401,Oral Care,Mouthwash,2,6.62,46,669,2022-11-14,5
101402,Oral Care,Mouthwash,1,6.12,17,399,2022-07-17,5
101403,Oral Care,Toothpaste,1,6.15,20,562,2021-07-19,9
101404,Skin Care,Lip Balm,4,34.37,52,427,2020-11-12,8
101405,Oral Care,Toothpaste,2,13.69,39,679,2021-05-04,2
101406,Body Care and Hygiene,Hand Sanitizer,3,10.65,34,491,2021-04-13,7
101407,Body Care and Hygiene,Deodorant,3,5.15,23,31,2023-01-29,2
101408,Skin Care,Lip Balm,1,67.23,4,480,2022-09-08,6
101409,Skin Care,Face Wash,2,86.19,20,147,2023-04-06,6
101410,Oral Care,Toothpaste,1,4.95,34,630,2021-07-18,4
101411,Oral Care,Toothpaste,4,8.55,46,699,2024-09-06,5
101412,Skin Care,Moisturizer,3,74.93,50,827,2020-11-18,9
101413,Skin Care,Face Wash,1,21.56,28,76,2024-04-15,9
101414,Skin Care,Sunscreen,2,44.95,1,309,2023-11-05,2
101415,Body Care and Hygiene,Hand Sanitizer,2,26.11,53,291,2023-10-31,7
101416,Hair Care,Hair Oil,1,6.02,51,753,2023-11-07,10
101417,Body Care and Hygiene,Body Lotion,3,17.08,4,731,2021-10-18,4
101418,Skin Care,Face Wash,1,78.08,11,486,2024-01-02,4
101419,Skin Care,Lip Balm,2,35.39,53,282,2023-03-30,6
101420,Skin Care,Lip Balm,1,13.13,22,123,2022-03-02,3
101421,Oral Care,Toothpaste,1,19.41,24,736,2024-04-19,9
101422,Oral Care,Toothpaste,1,12.06,5,402,2023-01-25,3
101423,Skin Care,Sunscreen,1,17.43,7,560,2022-09-10,2
101424,Hair Care,Shampoo,4,36.93,11,672,2022-11-11,3
101425,Skin Care,Moisturizer,2,25.16,6,674,2022-11-19,8
101426,Hair Care,Hair Oil,2,39.05,53,618,2020-07-12,3
101427,Oral Care,Mouthwash,4,5.0,26,576,2022-01-28,5
101428,Body Care and Hygiene,Body Lotion,4,19.3,28,798,2021-12-02,3
101429,Hair Care,Hair Oil,3,15.89,7,866,2023-08-15,2
101430,Hair Care,Shampoo,3,34.38,7,294,2022-07-08,5
101431,Hair Care,Shampoo,4,7.12,58,324,2020-01-17,6
101432,Body Care and Hygiene,Body Lotion,1,22.15,37,24,2024-03-02,5
101433,Body Care and Hygiene,Hand Sanitizer,1,11.04,13,965,2023-08-11,7
101434,Body Care and Hygiene,Hand Sanitizer,3,20.26,3,103,2022-12-05,4
101435,Skin Care,Lip Balm,3,65.01,26,43,2020-01-27,4
101436,Skin Care,Face Wash,4,95.22,28,706,2022-09-30,3
101437,Skin Care,Lip Balm,3,93.38,46,111,2022-01-09,10
101438,Skin Care,Moisturizer,1,70.33,26,69,2022-11-13,2
101439,Skin Care,Moisturizer,2,78.83,31,198,2023-03-14,6
101440,Body Care and Hygiene,Deodorant,4,10.29,24,487,2021-10-05,5
101441,Hair Care,Shampoo,3,7.25,40,691,2023-06-24,6
101442,Hair Care,Shampoo,2,9.86,30,493,2023-06-04,4
101443,Hair Care,Hair Oil,2,5.83,36,757,2023-02-07,2
101444,Hair Care,Shampoo,3,44.18,32,412,2023-09-28,4
101445,Skin Care,Face Wash,1,48.28,10,798,2020-07-07,10
101446,Skin Care,Moisturizer,3,91.36,50,645,2022-08-13,8
101447,Oral Care,Toothpaste,1,16.65,28,130,2024-07-01,6
101448,Skin Care,Face Wash,4,48.55,55,97,2022-11-03,2
101449,Body Care and Hygiene,Deodorant,4,15.05,29,214,2020-09-24,5
101450,Body Care and Hygiene,Deodorant,1,17.3,34,678,2021-06-01,8
101451,Body Care and Hygiene,Body Lotion,4,7.55,23,935,2021-05-25,3
101452,Body Care and Hygiene,Hand Sanitizer,3,24.73,21,576,2020-06-29,4
101453,Body Care and Hygiene,Hand Sanitizer,2,14.18,56,578,2024-10-17,8
101454,Oral Care,Toothpaste,3,10.0,38,853,2023-08-05,3
101455,Oral Care,Toothpaste,2,16.75,33,484,2022-03-24,7
101456,Oral Care,Toothpaste,1,9.33,47,194,2024-03-28,7
101457,Skin Care,Sunscreen,4,36.23,2,940,2023-07-11,7
101458,Oral Care,Mouthwash,4,19.85,49,26,2024-02-22,10
101459,Hair Care,Hair Oil,2,44.12,38,599,2023-07-26,7
101460,Body Care and Hygiene,Deodorant,4,8.34,52,587,2023-05-25,8
101461,Body Care and Hygiene,Hand Sanitizer,2,16.88,51,514,2021-12-10,3
101462,Oral Care,Mouthwash,4,15.26,25,777,2024-09-15,6
101463,Skin Care,Moisturizer,2,21.39,39,452,2023-05-27,8
101464,Body Care and Hygiene,Deodorant,3,22.24,30,922,2020-12-25,2
101465,Hair Care,Shampoo,3,33.47,16,215,2021-02-07,8
101466,Oral Care,Mouthwash,1,2.56,23,72,2025-01-10,3
101467,Hair Care,Conditioner,1,19.12,11,139,2021-09-15,8
101468,Oral Care,Toothpaste,1,2.41,41,741,2021-05-03,7
101469,Body Care and Hygiene,Deodorant,1,23.89,45,187,2024-10-13,2
101470,Body Care and Hygiene,Body Lotion,1,27.47,24,589,2021-05-14,2
101471,Body Care and Hygiene,Deodorant,1,5.31,7,688,2023-02-25,10
101472,Skin Care,Face Wash,3,87.12,9,368,2022-03-29,9
101473,Skin Care,Sunscreen,2,77.9,35,86,2020-07-19,4
101474,Body Care and Hygiene,Hand Sanitizer,3,22.42,17,141,2023-05-28,10
101475,Skin Care,Face Wash,4,67.81,47,809,2022-01-20,4
101476,Body Care and Hygiene,Body Lotion,2,15.91,50,877,2020-05-17,2
101477,Body Care and Hygiene,Deodorant,2,24.74,39,695,2021-01-30,5
101478,Body Care and Hygiene,Deodorant,4,12.82,10,932,2022-11-30,4
101479,Hair Care,Hair Oil,1,28.55,51,409,2021-05-24,7
101480,Body Care and Hygiene,Deodorant,1,7.36,15,378,2023-12-05,4
101481,Body Care and Hygiene,Hand Sanitizer,4,13.14,10,808,2021-10-20,10
101482,Hair Care,Hair Oil,1,25.97,28,540,2020-01-10,9
101483,Skin Care,Face Wash,2,48.0,55,266,2023-05-24,7
101484,Body Care and Hygiene,Body Lotion,1,7.57,37,564,2020-06-02,3
101485,Hair Care,Shampoo,4,9.43,24,1,2020-02-22,10
101486,Body Care and Hygiene,Deodorant,4,9.1,45,341,2020-04-14,5
101487,Skin Care,Sunscreen,3,55.13,10,119,2023-08-24,3
101488,Skin Care,Lip Balm,4,41.24,6,657,2022-06-10,8
101489,Oral Care,Toothpaste,2,13.15,22,291,2023-05-02,2
101490,Skin Care,Moisturizer,3,36.14,40,655,2024-10-08,7
101491,Body Care and Hygiene,Hand Sanitizer,2,7.99,15,400,2022-05-09,6
101492,Body Care and Hygiene,Deodorant,2,6.89,56,80,2020-01-24,6
101493,Skin Care,Face Wash,3,11.38,35,409,2023-01-30,3
101494,Skin Care,Moisturizer,2,22.0,12,542,2024-08-05,1
101495,Oral Care,Toothpaste,3,5.48,54,140,2024-05-15,1
101496,Hair Care,Conditioner,2,37.12,13,105,2021-12-17,5
101497,Oral Care,Toothpaste,3,19.3,51,480,2024-05-19,6
101498,Skin Care,Lip Balm,3,96.83,31,314,2023-08-25,4
101499,Body Care and Hygiene,Hand Sanitizer,2,24.11,47,606,2021-09-05,3
101500,Body Care and Hygiene,Deodorant,4,18.2,25,748,2021-05-25,9
101501,Body Care and Hygiene,Body Lotion,1,8.86,30,796,2020-05-13,6
101502,Body Care and Hygiene,Body Lotion,1,26.03,60,891,2023-02-08,10
101503,Body Care and Hygiene,Body Lotion,1,5.19,51,350,2023-01-12,8
101504,Body Care and Hygiene,Hand Sanitizer,1,29.47,43,540,2020-07-12,3
101505,Skin Care,Lip Balm,2,16.28,49,233,2023-09-06,9
101506,Body Care and Hygiene,Body Lotion,1,18.1,54,516,2021-01-11,1
101507,Skin Care,Lip Balm,2,35.3,42,528,2022-06-26,6
101508,Body Care and Hygiene,Deodorant,1,29.34,28,457,2023-12-28,5
101509,Body Care and Hygiene,Body Lotion,3,5.93,15,468,2020-07-02,4
101510,Hair Care,Conditioner,1,16.55,55,396,2022-06-03,1
101511,Skin Care,Sunscreen,1,27.71,22,449,2023-10-23,3
101512,Hair Care,Hair Oil,2,13.48,14,471,2021-02-07,4
101513,Oral Care,Toothpaste,1,2.59,15,226,2024-12-01,1
101514,Skin Care,Lip Balm,3,82.5,12,477,2022-02-17,4
101515,Body Care and Hygiene,Deodorant,1,9.65,44,237,2020-11-20,2
101516,Body Care and Hygiene,Body Lotion,3,10.97,38,328,2021-10-06,8
101517,Oral Care,Mouthwash,4,13.35,45,865,2020-05-17,4
101518,Skin Care,Moisturizer,1,39.61,40,315,2021-07-06,3
101519,Skin Care,Lip Balm,2,14.98,53,716,2024-01-28,5
101520,Body Care and Hygiene,Hand Sanitizer,1,25.15,60,65,2021-09-05,3
101521,Skin Care,Face Wash,1,43.33,42,977,2020-10-27,9
101522,Skin Care,Sunscreen,1,98.55,20,422,2022-07-11,6
101523,Body Care and Hygiene,Deodorant,2,3.74,7,87,2022-05-04,4
101524,Skin Care,Face Wash,2,10.13,37,118,2024-03-17,2
101525,Hair Care,Shampoo,1,19.2,48,120,2021-12-19,8
101526,Body Care and Hygiene,Deodorant,3,17.87,31,443,2022-01-24,8
101527,Body Care and Hygiene,Deodorant,2,26.79,11,855,2020-05-31,7
101528,Skin Care,Lip Balm,4,41.4,43,546,2021-05-29,9
101529,Body Care and Hygiene,Deodorant,2,12.97,26,182,2020-05-30,7
101530,Skin Care,Face Wash,4,96.53,21,384,2021-07-24,7
101531,Hair Care,Hair Oil,3,44.77,48,795,2021-06-08,1
101532,Hair Care,Conditioner,2,31.19,47,112,2024-11-09,1
101533,Hair Care,Hair Oil,3,26.75,59,986,2024-04-25,7
101534,Oral Care,Toothpaste,2,19.25,31,833,2023-08-18,6
101535,Body Care and Hygiene,Body Lotion,2,28.71,20,888,2021-09-30,10
101536,Skin Care,Sunscreen,2,28.03,51,660,2023-11-12,6
101537,Body Care and Hygiene,Body Lotion,2,3.22,53,318,2022-05-29,5
101538,Hair Care,Shampoo,3,27.47,31,34,2023-05-26,3
101539,Body Care and Hygiene,Body Lotion,3,19.54,59,907,2023-11-10,2
101540,Skin Care,Face Wash,1,88.03,40,29,2022-09-27,7
101541,Oral Care,Toothpaste,4,10.43,37,872,2023-12-05,1
101542,Skin Care,Lip Balm,4,68.81,60,323,2021-12-20,7
101543,Body Care and Hygiene,Hand Sanitizer,2,16.73,36,537,2020-06-06,8
101544,Oral Care,Mouthwash,4,19.62,53,611,2023-09-21,5
101545,Body Care and Hygiene,Body Lotion,1,15.54,14,400,2020-12-14,3
101546,Hair Care,Conditioner,1,5.6,40,515,2024-07-04,4
101547,Body Care and Hygiene,Deodorant,1,7.61,22,529,2023-10-12,9
101548,Skin Care,Moisturizer,2,18.87,12,48,2022-04-14,10
101549,Hair Care,Conditioner,4,12.43,50,482,2021-09-29,7
101550,Oral Care,Mouthwash,2,7.37,37,205,2023-05-12,3
101551,Skin Care,Face Wash,3,27.3,39,180,2023-04-04,3
101552,Skin Care,Moisturizer,2,59.14,3,889,2023-09-25,10
101553,Oral Care,Mouthwash,4,13.7,44,657,2024-08-05,4
101554,Skin Care,Moisturizer,4,11.33,47,671,2020-04-04,9
101555,Hair Care,Conditioner,4,31.09,52,122,2021-02-10,5
101556,Oral Care,Mouthwash,2,6.59,56,288,2021-01-12,4
101557,Body Care and Hygiene,Body Lotion,1,28.61,20,185,2021-04-05,3
101558,Skin Care,Moisturizer,1,26.11,34,522,2022-12-20,8
101559,Oral Care,Mouthwash,4,6.14,6,38,2020-11-16,1
101560,Skin Care,Moisturizer,2,57.1,19,131,2024-04-01,9
101561,Hair Care,Hair Oil,2,27.99,51,271,2022-03-04,5
101562,Body Care and Hygiene,Deodorant,3,23.16,60,549,2020-05-02,9
101563,Hair Care,Hair Oil,4,41.33,12,905,2023-09-02,7
101564,Hair Care,Conditioner,3,36.06,33,685,2024-03-03,10
101565,Skin Care,Moisturizer,3,97.23,58,656,2022-08-23,5
101566,Skin Care,Sunscreen,3,54.97,41,433,2022-05-29,6
101567,Skin Care,Lip Balm,1,36.2,42,650,2022-05-31,4
101568,Body Care and Hygiene,Deodorant,4,7.49,9,237,2022-02-23,7
101569,Skin Care,Moisturizer,3,14.61,17,731,2024-05-31,4
101570,Body Care and Hygiene,Hand Sanitizer,1,4.46,4,954,2021-08-27,3
101571,Skin Care,Lip Balm,4,96.9,14,569,2020-09-19,1
101572,Body Care and Hygiene,Deodorant,2,8.77,7,182,2021-04-05,2
101573,Oral Care,Toothpaste,2,16.51,2,770,2020-02-16,1
101574,Skin Care,Face Wash,1,98.64,38,71,2021-12-15,4
101575,Skin Care,Sunscreen,2,63.65,58,818,2020-05-03,2
101576,Body Care and Hygiene,Body Lotion,1,16.39,40,311,2020-08-06,1
101577,Skin Care,Face Wash,1,90.35,7,671,2023-01-22,4
101578,Body Care and Hygiene,Hand Sanitizer,3,14.78,4,512,2024-09-25,10
101579,Skin Care,Moisturizer,3,24.26,45,545,2020-08-29,3
101580,Skin Care,Sunscreen,3,78.02,35,123,2020-09-13,7
101581,Oral Care,Mouthwash,3,14.73,37,642,2024-05-01,6
101582,Hair Care,Shampoo,4,35.95,15,993,2020-09-06,4
101583,Oral Care,Toothpaste,3,10.14,8,782,2020-04-05,7
101584,Hair Care,Shampoo,1,39.5,38,797,2021-05-25,10
101585,Skin Care,Moisturizer,2,25.3,48,593,2024-08-13,7
101586,Oral Care,Mouthwash,4,6.1,31,537,2023-03-27,5
101587,Skin Care,Sunscreen,3,51.43,30,721,2024-01-19,8
101588,Skin Care,Lip Balm,2,53.54,21,22,2022-11-03,3
101589,Skin Care,Sunscreen,3,18.43,36,910,2020-11-27,1
101590,Hair Care,Shampoo,2,20.61,48,742,2022-04-22,5
101591,Body Care and Hygiene,Body Lotion,1,5.65,19,611,2024-01-21,1
101592,Skin Care,Face Wash,3,55.72,35,326,2023-11-19,10
101593,Hair Care,Shampoo,2,49.88,32,455,2020-10-02,7
101594,Hair Care,Hair Oil,3,10.64,6,775,2024-11-10,5
101595,Body Care and Hygiene,Deodorant,4,25.96,56,470,2020-12-13,1
101596,Oral Care,Mouthwash,2,5.45,54,7,2021-11-21,3
101597,Hair Care,Conditioner,2,30.84,2,477,2023-10-17,4
101598,Oral Care,Toothpaste,2,7.48,36,558,2024-04-07,3
101599,Oral Care,Mouthwash,2,3.95,27,770,2023-06-01,4
101600,Oral Care,Mouthwash,2,19.96,41,270,2021-07-03,5
101601,Skin Care,Face Wash,4,71.47,42,92,2023-04-10,3
101602,Skin Care,Sunscreen,1,83.24,19,346,2023-10-18,6
101603,Oral Care,Toothpaste,3,2.32,37,538,2023-10-25,4
101604,Skin Care,Face Wash,1,28.61,7,559,2020-08-19,2
101605,Oral Care,Toothpaste,2,3.38,29,814,2023-12-02,8
101606,Hair Care,Hair Oil,3,32.69,47,218,2024-06-13,8
101607,Skin Care,Face Wash,4,53.72,29,341,2022-03-22,2
101608,Hair Care,Shampoo,3,35.64,41,688,2025-01-19,6
101609,Skin Care,Lip Balm,4,97.03,31,254,2023-12-17,8
101610,Skin Care,Lip Balm,1,94.08,6,295,2021-07-28,4
101611,Skin Care,Sunscreen,1,67.23,17,742,2025-01-21,1
101612,Hair Care,Hair Oil,4,41.67,36,790,2021-04-18,9
101613,Body Care and Hygiene,Deodorant,1,11.61,20,733,2022-06-06,10
101614,Skin Care,Face Wash,4,90.26,56,860,2022-11-07,3
101615,Hair Care,Shampoo,2,31.28,52,534,2021-05-27,9
101616,Oral Care,Mouthwash,4,6.1,9,724,2024-02-28,10
101617,Hair Care,Conditioner,1,42.24,43,638,2021-09-30,3
101618,Hair Care,Hair Oil,1,31.9,17,538,2021-12-21,5
101619,Hair Care,Hair Oil,3,5.22,48,974,2021-02-08,1
101620,Oral Care,Toothpaste,3,14.46,40,628,2020-05-01,10
101621,Body Care and Hygiene,Hand Sanitizer,4,14.62,58,74,2021-03-13,3
101622,Body Care and Hygiene,Body Lotion,3,14.96,21,378,2023-12-24,9
101623,Body Care and Hygiene,Deodorant,2,11.5,39,36,2020-12-03,3
101624,Oral Care,Toothpaste,4,12.38,2,533,2020-01-24,1
101625,Skin Care,Sunscreen,3,80.54,30,198,2022-06-04,3
101626,Hair Care,Conditioner,4,36.1,33,593,2024-08-06,7
101627,Body Care and Hygiene,Deodorant,2,6.41,11,304,2024-03-25,6
101628,Hair Care,Conditioner,3,7.11,57,956,2023-04-11,3
101629,Skin Care,Lip Balm,1,41.9,24,582,2023-07-19,2
101630,Body Care and Hygiene,Body Lotion,2,28.67,3,165,2022-10-13,2
101631,Hair Care,Shampoo,3,28.44,24,863,2020-07-25,7
101632,Body Care and Hygiene,Hand Sanitizer,2,7.53,39,768,2021-03-13,4
101633,Body Care and Hygiene,Hand Sanitizer,3,26.42,45,969,2022-09-03,10
101634,Hair Care,Conditioner,2,37.96,1,849,2022-11-01,7
101635,Skin Care,Moisturizer,2,72.58,21,809,2023-12-27,6
101636,Body Care and Hygiene,Body Lotion,3,9.38,11,873,2023-12-26,8
101637,Hair Care,Conditioner,1,10.54,25,663,2021-06-06,3
101638,Skin Care,Lip Balm,2,81.42,22,305,2020-07-29,1
101639,Hair Care,Shampoo,2,37.04,27,588,2024-07-02,6
101640,Body Care and Hygiene,Deodorant,2,3.81,3,237,2020-06-05,5
101641,Skin Care,Lip Balm,3,73.63,37,268,2023-12-09,10
101642,Body Care and Hygiene,Deodorant,3,9.32,52,453,2020-03-19,3
101643,Oral Care,Toothpaste,2,15.4,51,648,2021-09-05,3
101644,Skin Care,Moisturizer,2,91.64,50,972,2024-08-05,2
101645,Skin Care,Lip Balm,3,87.35,5,339,2023-07-22,7
101646,Oral Care,Mouthwash,1,6.16,22,252,2022-10-18,4
101647,Oral Care,Mouthwash,3,15.5,47,490,2023-07-18,2
101648,Oral Care,Toothpaste,3,5.49,45,582,2020-06-25,1
101649,Skin Care,Face Wash,4,40.87,34,868,2021-05-28,5
101650,Oral Care,Toothpaste,3,13.08,43,598,2024-06-18,4
101651,Hair Care,Hair Oil,1,16.16,42,94,2022-02-26,4
101652,Body Care and Hygiene,Deodorant,3,29.19,53,786,2025-01-19,5
101653,Hair Care,Shampoo,2,35.68,20,404,2020-12-13,1
101654,Skin Care,Lip Balm,2,79.77,37,589,2020-07-23,2
101655,Skin Care,Face Wash,1,14.48,16,491,2024-12-07,10
101656,Oral Care,Mouthwash,2,16.05,25,555,2024-11-29,8
101657,Skin Care,Face Wash,3,91.47,24,157,2021-09-27,5
101658,Body Care and Hygiene,Body Lotion,4,15.0,19,438,2023-04-10,8
101659,Hair Care,Conditioner,4,13.09,28,551,2022-11-28,7
101660,Skin Care,Moisturizer,1,82.42,54,821,2024-05-05,1
101661,Skin Care,Face Wash,2,52.42,23,717,2024-06-20,1
101662,Skin Care,Lip Balm,4,26.97,3,199,2020-05-19,2
101663,Skin Care,Lip Balm,1,65.51,16,255,2022-07-22,8
101664,Skin Care,Moisturizer,3,94.32,17,917,2024-11-12,9
101665,Oral Care,Toothpaste,4,2.32,54,377,2023-04-13,9
101666,Oral Care,Toothpaste,4,19.25,36,397,2020-05-19,7
101667,Hair Care,Conditioner,2,21.84,5,375,2022-06-16,10
101668,Body Care and Hygiene,Deodorant,4,28.89,38,141,2021-04-21,7
101669,Hair Care,Hair Oil,2,22.43,5,993,2022-06-14,7
101670,Skin Care,Sunscreen,2,42.39,13,537,2023-07-30,3
101671,Body Care and Hygiene,Body Lotion,3,16.03,48,979,2024-04-28,3
101672,Body Care and Hygiene,Body Lotion,1,17.37,25,574,2024-05-19,7
101673,Body Care and Hygiene,Hand Sanitizer,3,19.14,45,175,2024-05-15,6
101674,Skin Care,Lip Balm,4,29.63,24,568,2021-07-20,7
101675,Body Care and Hygiene,Body Lotion,1,23.23,26,160,2024-01-14,7
101676,Skin Care,Face Wash,4,41.3,47,749,2024-09-04,10
101677,Body Care and Hygiene,Deodorant,3,25.45,35,85,2020-12-10,4
101678,Oral Care,Toothpaste,1,15.56,25,651,2024-02-16,4
101679,Hair Care,Shampoo,1,10.65,16,152,2021-08-30,10
101680,Skin Care,Sunscreen,1,19.09,52,277,2020-09-14,7
101681,Oral Care,Mouthwash,2,8.01,58,865,2021-11-22,2
101682,Body Care and Hygiene,Body Lotion,2,5.03,35,921,2021-11-20,4
101683,Body Care and Hygiene,Body Lotion,3,9.3,27,225,2020-03-19,6
101684,Body Care and Hygiene,Deodorant,2,20.65,52,31,2021-07-11,4
101685,Skin Care,Sunscreen,4,19.67,10,39,2021-10-09,2
101686,Hair Care,Conditioner,4,32.73,55,659,2021-06-02,10
101687,Hair Care,Shampoo,2,42.72,3,641,2020-07-22,6
